id,conditionId,slug,url,embedSrc,question,category,eventId,why,volume,volume24h,momentumDelta24h,momentumPct24h,endDateISO,timeToResolveDays,outcomeCount,avgSpread,underround,binaryMidYes,near50Flag,bestQuotesJSON,bucket,rank
558934,0x7976b8dbacf9077eb1453a62bcefd6ab2df199acd28aad276ff0d920d6992892,will-spain-win-the-2026-fifa-world-cup-963,https://polymarket.com/event/will-spain-win-the-2026-fifa-world-cup-963,https://embed.polymarket.com/market.html?market=will-spain-win-the-2026-fifa-world-cup-963&features=volume&theme=light,Will Spain win the 2026 FIFA World Cup?,sports,,"24h $5,288,557 • spread 0.001 • TTR 4.2d • ~50% mid",117430629.43041608,5288557.51,0.221,61.3037,2026-07-20T00:00:00+00:00,4.195,1,0.001,-0.418,0.5815,1,"[{""name"": ""Top"", ""bestBid"": 0.581, ""bestAsk"": 0.582}]",HOT,1
2932445,0x7446c13b91bf8ece3c07cb6127008ff534ab2853dd3cd31dce5a1452367b461a,dota2-1win-vg-2026-07-15,https://polymarket.com/event/dota2-1win-vg-2026-07-15,https://embed.polymarket.com/market.html?market=dota2-1win-vg-2026-07-15&features=volume&theme=light,Dota 2: 1win vs Vici Gaming (BO3) - Esports World Cup Survival,esports,,"24h $1,519,390 • TTR 0.0d",1519390.795765999,1519390.8,-0.6645,-99.9248,2026-07-15T20:05:00+00:00,0.031,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,2
2933179,0xb1e2dd43515a359abe4aa3d73e2aa4a00f07627994716ae6d82bc8a1e555319e,lol-ts-kc-2026-07-15,https://polymarket.com/event/lol-ts-kc-2026-07-15,https://embed.polymarket.com/market.html?market=lol-ts-kc-2026-07-15&features=volume&theme=light,LoL: Team Secret  vs Karmine Corp (BO3) - Esports World Cup Group B,esports,,"24h $1,440,445 • TTR 0.0d",1440445.3650949972,1440445.37,-0.2945,-99.8305,2026-07-15T19:55:00+00:00,0.024,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,3
2933987,0x4efbc90ecbbc36160b95627e35c0ca742efa2abc0ed15db9ac559a414f919e72,lol-mkoi-gam-2026-07-15,https://polymarket.com/event/lol-mkoi-gam-2026-07-15,https://embed.polymarket.com/market.html?market=lol-mkoi-gam-2026-07-15&features=volume&theme=light,LoL: Movistar KOI vs GAM Esports (BO3) - Esports World Cup Group C,esports,,"24h $1,256,109 • TTR 0.0d",1256109.0623420007,1256109.06,-0.5895,-99.9153,2026-07-15T20:00:00+00:00,0.028,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,4
2069635,0xd2a8caba5559bc21e14f6b2aa504cb14a1782751658b71409e25b82e432c0a97,will-lionel-messi-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://polymarket.com/event/will-lionel-messi-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-lionel-messi-be-the-top-goalscorer-at-the-2026-fifa-world-cup&features=volume&theme=light,Will Lionel Messi be the top goalscorer at the 2026 FIFA World Cup?,2026-fifa-world-cup,,"24h $371,441 • spread 0.001 • TTR 4.2d • ~50% mid",3572269.8075089813,371441.56,0.135,33.3333,2026-07-20T00:00:00+00:00,4.195,1,0.001,-0.449,0.5505,1,"[{""name"": ""Top"", ""bestBid"": 0.55, ""bestAsk"": 0.551}]",HOT,5
2069638,0xfa021d817ad33e0fa28e04051b4fea25b0a090e94bb1b2a38b377bce9778eb8e,will-kylian-mbappe-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://polymarket.com/event/will-kylian-mbappe-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-kylian-mbappe-be-the-top-goalscorer-at-the-2026-fifa-world-cup&features=volume&theme=light,Will Kylian Mbappe be the top goalscorer at the 2026 FIFA World Cup?,2026-fifa-world-cup,,"24h $970,665 • spread 0.010 • TTR 4.2d",4449181.989860886,970665.92,-0.095,-20.4301,2026-07-20T00:00:00+00:00,4.195,1,0.01,-0.63,0.365,0,"[{""name"": ""Top"", ""bestBid"": 0.36, ""bestAsk"": 0.37}]",HOT,6
2071554,0x328583376667b725cc6848dc9b61b205579b1314ecdb4334ea245aec270d2c66,will-argentina-reach-the-2026-fifa-world-cup-final,https://polymarket.com/event/will-argentina-reach-the-2026-fifa-world-cup-final,https://embed.polymarket.com/market.html?market=will-argentina-reach-the-2026-fifa-world-cup-final&features=volume&theme=light,Will Argentina reach the 2026 FIFA World Cup final?,2026-fifa-world-cup,,"24h $151,092 • spread 0.013 • TTR 4.2d • ~50% mid",1358213.9735599959,151092.25,0.0065,1.4146,2026-07-20T00:00:00+00:00,4.195,1,0.013,-0.527,0.4665,1,"[{""name"": ""Top"", ""bestBid"": 0.46, ""bestAsk"": 0.473}]",HOT,7
558938,0x0c4cd2055d6ea89354ffddc55d6dbcef9355748112ea952fc925f3db6a5c457f,will-argentina-win-the-2026-fifa-world-cup-245,https://polymarket.com/event/will-argentina-win-the-2026-fifa-world-cup-245,https://embed.polymarket.com/market.html?market=will-argentina-win-the-2026-fifa-world-cup-245&features=volume&theme=light,Will Argentina win the 2026 FIFA World Cup?,sports,,"24h $6,792,514 • spread 0.001 • TTR 4.2d",142054027.95374456,6792514.56,0.0135,7.2776,2026-07-20T00:00:00+00:00,4.195,1,0.001,-0.804,0.1955,0,"[{""name"": ""Top"", ""bestBid"": 0.195, ""bestAsk"": 0.196}]",HOT,8
558935,0x375409bc5eeeff961e82b479caeccc20f33d15738e5bce1186d628aa3d9dfb1f,will-england-win-the-2026-fifa-world-cup-937,https://polymarket.com/event/will-england-win-the-2026-fifa-world-cup-937,https://embed.polymarket.com/market.html?market=will-england-win-the-2026-fifa-world-cup-937&features=volume&theme=light,Will England win the 2026 FIFA World Cup?,sports,,"24h $4,078,319 • spread 0.001 • TTR 4.2d",104999193.86184411,4078319.92,0.005,2.1413,2026-07-20T00:00:00+00:00,4.195,1,0.001,-0.765,0.2345,0,"[{""name"": ""Top"", ""bestBid"": 0.234, ""bestAsk"": 0.235}]",HOT,9
601824,0xa59bb6bb91e5c1e4d533864520fbd3bb75d6d0ebb813b4cd8a8b88479bfa8966,will-carlos-roberto-massa-jnior-win-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-carlos-roberto-massa-jnior-win-the-2026-brazilian-presidential-election,https://embed.polymarket.com/market.html?market=will-carlos-roberto-massa-jnior-win-the-2026-brazilian-presidential-election&features=volume&theme=light,Will Carlos Roberto Massa Júnior win the 2026 Brazilian presidential election?,politics,,TTR 80.2d,10356930.866618866,,0.0,0.0,2026-10-04T00:00:00+00:00,80.195,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,10
2099579,0x2a598263abf5b0818a17d403d38193d11d64cbf08e3af4805ce08c23b3729670,will-javier-milei-be-the-next-leader-out-before-2027-767,https://polymarket.com/event/will-javier-milei-be-the-next-leader-out-before-2027-767,https://embed.polymarket.com/market.html?market=will-javier-milei-be-the-next-leader-out-before-2027-767&features=volume&theme=light,Will Javier Milei be the next leader out before 2027?,politics,,TTR 168.2d,5237650.728382987,,-0.0005,-50.0,2026-12-31T00:00:00+00:00,168.195,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,11
601831,0x70f1a7d2cd490b640676d5e31470bcbe16fef40087de1af8b6f6e44e299b5784,will-eduardo-leite-win-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-eduardo-leite-win-the-2026-brazilian-presidential-election,https://embed.polymarket.com/market.html?market=will-eduardo-leite-win-the-2026-brazilian-presidential-election&features=volume&theme=light,Will Eduardo Leite win the 2026 Brazilian presidential election?,politics,,TTR 80.2d,7851839.917926778,,0.0,0.0,2026-10-04T00:00:00+00:00,80.195,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,12
908713,0x80b3af88cb991980e8da1ce86b9794a0957f96ec98c29319dd7ba65e9744d82b,fed-rate-hike-in-2026,https://polymarket.com/event/fed-rate-hike-in-2026,https://embed.polymarket.com/market.html?market=fed-rate-hike-in-2026&features=volume&theme=light,Fed rate hike in 2026?,cpi-release,,"24h $36,994 • spread 0.010 • TTR 146.2d • ~50% mid",4152359.849289006,36994.4,-0.02,-3.8095,2026-12-09T00:00:00+00:00,146.195,1,0.01,-0.49,0.505,1,"[{""name"": ""Top"", ""bestBid"": 0.5, ""bestAsk"": 0.51}]",OVERLOOKED,1
1130012,0x502a94e5c525766d5ee7f16c6568131ba1b2cbadb69c703af05a6ef00336ed64,will-united-russia-er-gain-the-most-seats-in-the-next-russian-parliamentary-election,https://polymarket.com/event/will-united-russia-er-gain-the-most-seats-in-the-next-russian-parliamentary-election,https://embed.polymarket.com/market.html?market=will-united-russia-er-gain-the-most-seats-in-the-next-russian-parliamentary-election&features=volume&theme=light,Will United Russia (ER) gain the most seats in the next Russian parliamentary election?,politics,,"24h $67,772 • spread 0.010 • TTR 76.2d • ~50% mid",5754463.863270002,67772.63,0.01,1.8349,2026-09-30T00:00:00+00:00,76.195,1,0.01,-0.44,0.555,1,"[{""name"": ""Top"", ""bestBid"": 0.55, ""bestAsk"": 0.56}]",OVERLOOKED,2
701501,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,will-bitcoin-dip-to-55000-by-december-31-2026-527-627-868-745-188-361-314-673-612-946-821-624-855-557-684-381-884-939-182-939,https://polymarket.com/event/will-bitcoin-dip-to-55000-by-december-31-2026-527-627-868-745-188-361-314-673-612-946-821-624-855-557-684-381-884-939-182-939,https://embed.polymarket.com/market.html?market=will-bitcoin-dip-to-55000-by-december-31-2026-527-627-868-745-188-361-314-673-612-946-821-624-855-557-684-381-884-939-182-939&features=volume&theme=light,"Will Bitcoin dip to $55,000 by December 31, 2026?",bitcoin,,"24h $52,723 • spread 0.010 • TTR 169.4d • ~50% mid",4349813.717618991,52723.26,-0.05,-9.5238,2027-01-01T05:00:00+00:00,169.403,1,0.01,-0.52,0.475,1,"[{""name"": ""Top"", ""bestBid"": 0.47, ""bestAsk"": 0.48}]",OVERLOOKED,3
540844,0xbb57ccf5853a85487bc3d83d04d669310d28c6c810758953b9d9b91d1aee89d2,will-bitcoin-hit-1m-before-gta-vi-872-424,https://polymarket.com/event/will-bitcoin-hit-1m-before-gta-vi-872-424,https://embed.polymarket.com/market.html?market=will-bitcoin-hit-1m-before-gta-vi-872-424&features=volume&theme=light,Will bitcoin hit $1m before GTA VI?,pop-culture,,"24h $11,074 • spread 0.001 • TTR 15.7d • ~50% mid",4664510.191163777,11074.67,0.0,0.0,2026-07-31T12:00:00+00:00,15.695,1,0.001,-0.503,0.4965,1,"[{""name"": ""Top"", ""bestBid"": 0.496, ""bestAsk"": 0.497}]",OVERLOOKED,4
