id,slug,url,embedSrc,question,category,why,volume,volume24h,trades24h,uniqueTraders24h,momentumDelta24h,momentumPct24h,endDateISO,timeToResolveDays,outcomeCount,avgSpread,underround,binaryMidYes,near50Flag,bestQuotesJSON,avgSpreadProxy,bucket,rank
516731,will-6-fed-rate-cuts-happen-in-2025,https://polymarket.com/event/will-6-fed-rate-cuts-happen-in-2025,https://embed.polymarket.com/market.html?market=will-6-fed-rate-cuts-happen-in-2025&features=volume&theme=light,Will 6 Fed rate cuts happen in 2025?,,"24h $107,071 • spread 0.004 • TTR 86.0d",1492836.751299,107071.946179,500,0,-0.5,-52.0834,2025-12-10T12:00:00+00:00,85.964,1,0.004,-0.99,0.008,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.01}]",,HOT,1
530879,will-the-new-york-yankees-win-the-al-east-division,https://polymarket.com/event/will-the-new-york-yankees-win-the-al-east-division,https://embed.polymarket.com/market.html?market=will-the-new-york-yankees-win-the-al-east-division&features=volume&theme=light,Will the New York Yankees win the AL East Division?,,"24h $106,755 • spread 0.140 • TTR 14.0d",648623.156325,106755.457105,500,0,0.27,54.0,2025-09-29T12:00:00+00:00,13.964,1,0.14,-0.85,0.08,0,"[{""name"": ""Top"", ""bestBid"": 0.01, ""bestAsk"": 0.15}]",,HOT,2
530738,will-ano-win-the-most-seats-in-the-next-czech-parliamentary-election,https://polymarket.com/event/will-ano-win-the-most-seats-in-the-next-czech-parliamentary-election,https://embed.polymarket.com/market.html?market=will-ano-win-the-most-seats-in-the-next-czech-parliamentary-election&features=volume&theme=light,Will ANO win the most seats in the next Czech parliamentary election?,,"24h $106,755 • spread 0.003 • TTR 15.0d",675702.938716,106755.457105,500,0,0.27,54.0,2025-09-30T12:00:00+00:00,14.964,1,0.003,-0.019,0.9795,0,"[{""name"": ""Top"", ""bestBid"": 0.978, ""bestAsk"": 0.981}]",,HOT,3
516729,will-8plus-fed-rate-cuts-happen-in-2025,https://polymarket.com/event/will-8plus-fed-rate-cuts-happen-in-2025,https://embed.polymarket.com/market.html?market=will-8plus-fed-rate-cuts-happen-in-2025&features=volume&theme=light,Will 8+ Fed rate cuts happen in 2025?,,"24h $106,755 • spread 0.002 • TTR 86.0d",1509771.034928,106755.457105,500,0,0.27,54.0,2025-12-10T12:00:00+00:00,85.964,1,0.002,-0.991,0.008,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.009}]",,HOT,4
566331,will-polymarket-us-go-live-in-2025,https://polymarket.com/event/will-polymarket-us-go-live-in-2025,https://embed.polymarket.com/market.html?market=will-polymarket-us-go-live-in-2025&features=volume&theme=light,Will Polymarket US go live in 2025?,,"24h $106,755 • spread 0.012 • TTR 106.5d",1672897.509745,106755.457105,500,0,0.27,54.0,2025-12-31T00:00:00+00:00,106.464,1,0.012,-0.054,0.94,0,"[{""name"": ""Top"", ""bestBid"": 0.934, ""bestAsk"": 0.946}]",,HOT,5
585593,trump-out-as-president-in-2025,https://polymarket.com/event/trump-out-as-president-in-2025,https://embed.polymarket.com/market.html?market=trump-out-as-president-in-2025&features=volume&theme=light,Trump out as President in 2025?,,"24h $106,755 • spread 0.010 • TTR 106.5d",1657361.777179,106755.457105,500,0,0.27,54.0,2025-12-31T00:00:00+00:00,106.464,1,0.01,-0.93,0.065,0,"[{""name"": ""Top"", ""bestBid"": 0.06, ""bestAsk"": 0.07}]",,HOT,6
516875,will-ethereum-hit-8000-by-december-31-124-489,https://polymarket.com/event/will-ethereum-hit-8000-by-december-31-124-489,https://embed.polymarket.com/market.html?market=will-ethereum-hit-8000-by-december-31-124-489&features=volume&theme=light,"Will Ethereum hit $8,000 by December 31?",,"24h $106,755 • spread 0.030 • TTR 107.0d",1673928.414995,106755.457105,500,0,0.27,54.0,2025-12-31T12:00:00+00:00,106.964,1,0.03,-0.84,0.145,0,"[{""name"": ""Top"", ""bestBid"": 0.13, ""bestAsk"": 0.16}]",,HOT,7
517017,will-zootopia-2-be-the-top-grossing-movie-of-2025,https://polymarket.com/event/will-zootopia-2-be-the-top-grossing-movie-of-2025,https://embed.polymarket.com/market.html?market=will-zootopia-2-be-the-top-grossing-movie-of-2025&features=volume&theme=light,Will Zootopia 2 be the top grossing movie of 2025?,,"24h $106,755 • spread 0.030 • TTR 107.0d",1657151.591459,106755.457105,500,0,0.27,54.0,2025-12-31T12:00:00+00:00,106.964,1,0.03,-0.655,0.33,0,"[{""name"": ""Top"", ""bestBid"": 0.315, ""bestAsk"": 0.345}]",,HOT,8
581249,lisa-cook-out-as-fed-governor-by-december-31,https://polymarket.com/event/lisa-cook-out-as-fed-governor-by-december-31,https://embed.polymarket.com/market.html?market=lisa-cook-out-as-fed-governor-by-december-31&features=volume&theme=light,Lisa Cook out as Fed Governor by December 31?,,"24h $104,361 • spread 0.020 • TTR 14.5d",734493.511053,104361.695019,500,0,0.562,7024.9999,2025-09-30T00:00:00+00:00,14.464,1,0.02,-0.77,0.22,0,"[{""name"": ""Top"", ""bestBid"": 0.21, ""bestAsk"": 0.23}]",,HOT,9
530741,will-spd-win-the-most-seats-in-the-next-czech-parliamentary-election,https://polymarket.com/event/will-spd-win-the-most-seats-in-the-next-czech-parliamentary-election,https://embed.polymarket.com/market.html?market=will-spd-win-the-most-seats-in-the-next-czech-parliamentary-election&features=volume&theme=light,Will SPD win the most seats in the next Czech parliamentary election?,,"24h $104,361 • spread 0.001 • TTR 15.0d",742921.155607,104361.695019,500,0,0.562,7024.9999,2025-09-30T12:00:00+00:00,14.964,1,0.001,-0.997,0.0025,0,"[{""name"": ""Top"", ""bestBid"": 0.002, ""bestAsk"": 0.003}]",,HOT,10
