id,slug,url,embedSrc,question,category,why,volume,volume24h,trades24h,uniqueTraders24h,momentumDelta24h,momentumPct24h,endDateISO,timeToResolveDays,outcomeCount,avgSpread,underround,binaryMidYes,near50Flag,bestQuotesJSON,avgSpreadProxy,bucket,rank
529276,will-conor-mcgregor-win-the-irish-presidential-election,https://polymarket.com/event/will-conor-mcgregor-win-the-irish-presidential-election,https://embed.polymarket.com/market.html?market=will-conor-mcgregor-win-the-irish-presidential-election&features=volume&theme=light,Will Conor McGregor win the Irish Presidential Election?,,"24h $92,908 • spread 0.001 • TTR 58.2d",1338357.402467,92908.414216,500,0,-0.900228,-90.8404,2025-11-11T12:00:00+00:00,58.227,1,0.001,-0.974,0.0255,0,"[{""name"": ""Top"", ""bestBid"": 0.025, ""bestAsk"": 0.026}]",,HOT,1
516725,will-2-fed-rate-cuts-happen-in-2025,https://polymarket.com/event/will-2-fed-rate-cuts-happen-in-2025,https://embed.polymarket.com/market.html?market=will-2-fed-rate-cuts-happen-in-2025&features=volume&theme=light,Will 2 Fed rate cuts happen in 2025?,,"24h $92,908 • spread 0.010 • TTR 87.2d",1574747.966811,92908.414216,500,0,-0.900228,-90.8404,2025-12-10T12:00:00+00:00,87.227,1,0.01,-0.66,0.335,0,"[{""name"": ""Top"", ""bestBid"": 0.33, ""bestAsk"": 0.34}]",,HOT,2
516729,will-8plus-fed-rate-cuts-happen-in-2025,https://polymarket.com/event/will-8plus-fed-rate-cuts-happen-in-2025,https://embed.polymarket.com/market.html?market=will-8plus-fed-rate-cuts-happen-in-2025&features=volume&theme=light,Will 8+ Fed rate cuts happen in 2025?,,"24h $92,908 • spread 0.002 • TTR 87.2d",1498546.285928,92908.414216,500,0,-0.900228,-90.8404,2025-12-10T12:00:00+00:00,87.227,1,0.002,-0.991,0.008,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.009}]",,HOT,3
566331,will-polymarket-us-go-live-in-2025,https://polymarket.com/event/will-polymarket-us-go-live-in-2025,https://embed.polymarket.com/market.html?market=will-polymarket-us-go-live-in-2025&features=volume&theme=light,Will Polymarket US go live in 2025?,,"24h $92,908 • spread 0.007 • TTR 107.7d",1665493.663172,92908.414216,500,0,-0.900228,-90.8404,2025-12-31T00:00:00+00:00,107.727,1,0.007,-0.062,0.9345,0,"[{""name"": ""Top"", ""bestBid"": 0.931, ""bestAsk"": 0.938}]",,HOT,4
585593,trump-out-as-president-in-2025,https://polymarket.com/event/trump-out-as-president-in-2025,https://embed.polymarket.com/market.html?market=trump-out-as-president-in-2025&features=volume&theme=light,Trump out as President in 2025?,,"24h $92,908 • spread 0.010 • TTR 107.7d",1612254.91501,92908.414216,500,0,-0.900228,-90.8404,2025-12-31T00:00:00+00:00,107.727,1,0.01,-0.92,0.075,0,"[{""name"": ""Top"", ""bestBid"": 0.07, ""bestAsk"": 0.08}]",,HOT,5
516938,will-2025-be-the-hottest-year-on-record,https://polymarket.com/event/will-2025-be-the-hottest-year-on-record,https://embed.polymarket.com/market.html?market=will-2025-be-the-hottest-year-on-record&features=volume&theme=light,Will 2025 be the hottest year on record?,,"24h $92,908 • spread 0.004 • TTR 108.2d",1711870.331287,92908.414216,500,0,-0.900228,-90.8404,2025-12-31T12:00:00+00:00,108.227,1,0.004,-0.976,0.022,0,"[{""name"": ""Top"", ""bestBid"": 0.02, ""bestAsk"": 0.024}]",,HOT,6
517017,will-zootopia-2-be-the-top-grossing-movie-of-2025,https://polymarket.com/event/will-zootopia-2-be-the-top-grossing-movie-of-2025,https://embed.polymarket.com/market.html?market=will-zootopia-2-be-the-top-grossing-movie-of-2025&features=volume&theme=light,Will Zootopia 2 be the top grossing movie of 2025?,,"24h $92,908 • spread 0.028 • TTR 108.2d",1653018.520997,92908.414216,500,0,-0.900228,-90.8404,2025-12-31T12:00:00+00:00,108.227,1,0.028,-0.651,0.335,0,"[{""name"": ""Top"", ""bestBid"": 0.321, ""bestAsk"": 0.349}]",,HOT,7
516875,will-ethereum-hit-8000-by-december-31-124-489,https://polymarket.com/event/will-ethereum-hit-8000-by-december-31-124-489,https://embed.polymarket.com/market.html?market=will-ethereum-hit-8000-by-december-31-124-489&features=volume&theme=light,"Will Ethereum hit $8,000 by December 31?",,"24h $92,908 • spread 0.030 • TTR 108.2d",1632762.159097,92908.414216,500,0,-0.900228,-90.8404,2025-12-31T12:00:00+00:00,108.227,1,0.03,-0.81,0.175,0,"[{""name"": ""Top"", ""bestBid"": 0.16, ""bestAsk"": 0.19}]",,HOT,8
590596,will-solana-reach-250-september-814,https://polymarket.com/event/will-solana-reach-250-september-814,https://embed.polymarket.com/market.html?market=will-solana-reach-250-september-814&features=volume&theme=light,Will Solana reach $250 September 8–14?,,"24h $92,839 • spread 0.070 • TTR 0.9d",424743.114509,92839.568008,500,0,0.26095,35.7932,2025-09-15T04:00:00+00:00,0.894,1,0.07,-0.16,0.805,0,"[{""name"": ""Top"", ""bestBid"": 0.77, ""bestAsk"": 0.84}]",,HOT,9
521919,will-hnp-hold-the-most-seats-in-the-chamber-of-deputies-following-the-2025-argentina-election,https://polymarket.com/event/will-hnp-hold-the-most-seats-in-the-chamber-of-deputies-following-the-2025-argentina-election,https://embed.polymarket.com/market.html?market=will-hnp-hold-the-most-seats-in-the-chamber-of-deputies-following-the-2025-argentina-election&features=volume&theme=light,Will HNP hold the most seats in the Chamber of Deputies following the 2025 Argentina election?,,"24h $92,839 • spread 0.001 • TTR 42.2d",1336363.019208,92839.568008,500,0,0.26095,35.7932,2025-10-26T12:00:00+00:00,42.227,1,0.001,-0.997,0.0025,0,"[{""name"": ""Top"", ""bestBid"": 0.002, ""bestAsk"": 0.003}]",,HOT,10
