id,conditionId,slug,url,embedSrc,question,category,eventId,why,volume,volume24h,momentumDelta24h,momentumPct24h,endDateISO,timeToResolveDays,outcomeCount,avgSpread,underround,binaryMidYes,near50Flag,bestQuotesJSON
558968,0x7412d284c8f63791fec807f9b1f61c6fe61163621775a3dc8686cd2575272abe,will-egypt-win-the-2026-fifa-world-cup,https://polymarket.com/event/will-egypt-win-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-egypt-win-the-2026-fifa-world-cup&features=volume&theme=light,Will Egypt win the 2026 FIFA World Cup?,sports,,"24h $26,667,952 • TTR 12.2d",158568873.63117898,26667952.42,-0.003,-85.7143,2026-07-20T00:00:00+00:00,12.164,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]"
558963,0x37a6de1b21803e5f3fb1965116218215d79963af4f7e51659696366267a63a03,will-morocco-win-the-2026-fifa-world-cup-464,https://polymarket.com/event/will-morocco-win-the-2026-fifa-world-cup-464,https://embed.polymarket.com/market.html?market=will-morocco-win-the-2026-fifa-world-cup-464&features=volume&theme=light,Will Morocco win the 2026 FIFA World Cup?,sports,,"24h $3,748,516 • spread 0.001 • TTR 12.2d",137569855.95123893,3748516.38,0.002,7.5472,2026-07-20T00:00:00+00:00,12.164,1,0.001,-0.971,0.0285,0,"[{""name"": ""Top"", ""bestBid"": 0.028, ""bestAsk"": 0.029}]"
558946,0x32cfa52198e85e070d1b17d1b53c5c3a6aaae7736cdc33fa6aa04d353f0c2811,will-belgium-win-the-2026-fifa-world-cup-358,https://polymarket.com/event/will-belgium-win-the-2026-fifa-world-cup-358,https://embed.polymarket.com/market.html?market=will-belgium-win-the-2026-fifa-world-cup-358&features=volume&theme=light,Will Belgium win the 2026 FIFA World Cup?,sports,,"24h $9,433,207 • spread 0.001 • TTR 12.2d",116828507.76940349,9433207.33,0.011,81.4815,2026-07-20T00:00:00+00:00,12.164,1,0.001,-0.975,0.0245,0,"[{""name"": ""Top"", ""bestBid"": 0.024, ""bestAsk"": 0.025}]"
558951,0x7b52405ad0e0d31bfe970940b67d77f24ecedeab8a2361c11148c02a006e325c,will-norway-win-the-2026-fifa-world-cup-893,https://polymarket.com/event/will-norway-win-the-2026-fifa-world-cup-893,https://embed.polymarket.com/market.html?market=will-norway-win-the-2026-fifa-world-cup-893&features=volume&theme=light,Will Norway win the 2026 FIFA World Cup?,sports,,"24h $7,381,724 • spread 0.001 • TTR 12.2d",115950504.82153201,7381724.43,0.0125,26.0417,2026-07-20T00:00:00+00:00,12.164,1,0.001,-0.939,0.0605,0,"[{""name"": ""Top"", ""bestBid"": 0.06, ""bestAsk"": 0.061}]"
558938,0x0c4cd2055d6ea89354ffddc55d6dbcef9355748112ea952fc925f3db6a5c457f,will-argentina-win-the-2026-fifa-world-cup-245,https://polymarket.com/event/will-argentina-win-the-2026-fifa-world-cup-245,https://embed.polymarket.com/market.html?market=will-argentina-win-the-2026-fifa-world-cup-245&features=volume&theme=light,Will Argentina win the 2026 FIFA World Cup?,sports,,"24h $12,481,325 • spread 0.001 • TTR 12.2d",115170451.25997373,12481325.14,0.003,1.7595,2026-07-20T00:00:00+00:00,12.164,1,0.001,-0.826,0.1735,0,"[{""name"": ""Top"", ""bestBid"": 0.173, ""bestAsk"": 0.174}]"
558974,0x3a26ca6425e2d98f14935670bc22cdb0744defc6f6d83c65f8c413a921c5c70c,will-switzerland-win-the-2026-fifa-world-cup,https://polymarket.com/event/will-switzerland-win-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-switzerland-win-the-2026-fifa-world-cup&features=volume&theme=light,Will Switzerland win the 2026 FIFA World Cup?,sports,,"24h $10,739,750 • spread 0.001 • TTR 12.2d",109556964.2666613,10739750.2,0.0,0.0,2026-07-20T00:00:00+00:00,12.164,1,0.001,-0.99,0.0095,0,"[{""name"": ""Top"", ""bestBid"": 0.009, ""bestAsk"": 0.01}]"
558947,0xe99cc59f32b10d23acf196d1a0e8264ea30fca198428acadd3464b06ff60e771,will-colombia-win-the-2026-fifa-world-cup-734,https://polymarket.com/event/will-colombia-win-the-2026-fifa-world-cup-734,https://embed.polymarket.com/market.html?market=will-colombia-win-the-2026-fifa-world-cup-734&features=volume&theme=light,Will Colombia win the 2026 FIFA World Cup?,sports,,"24h $4,449,172 • spread 0.001 • TTR 12.2d",102504425.05991781,4449172.08,0.006,19.6721,2026-07-20T00:00:00+00:00,12.164,1,0.001,-0.964,0.0355,0,"[{""name"": ""Top"", ""bestBid"": 0.035, ""bestAsk"": 0.036}]"
558936,0x9b6fef249040fd17e9c107955b37ac2c3e923509b6b0ff01cc463a331ddeb894,will-france-win-the-2026-fifa-world-cup-924,https://polymarket.com/event/will-france-win-the-2026-fifa-world-cup-924,https://embed.polymarket.com/market.html?market=will-france-win-the-2026-fifa-world-cup-924&features=volume&theme=light,Will France win the 2026 FIFA World Cup?,sports,,"24h $3,339,099 • spread 0.001 • TTR 12.2d",100198075.26986578,3339099.67,0.001,0.3063,2026-07-20T00:00:00+00:00,12.164,1,0.001,-0.672,0.3275,0,"[{""name"": ""Top"", ""bestBid"": 0.327, ""bestAsk"": 0.328}]"
558934,0x7976b8dbacf9077eb1453a62bcefd6ab2df199acd28aad276ff0d920d6992892,will-spain-win-the-2026-fifa-world-cup-963,https://polymarket.com/event/will-spain-win-the-2026-fifa-world-cup-963,https://embed.polymarket.com/market.html?market=will-spain-win-the-2026-fifa-world-cup-963&features=volume&theme=light,Will Spain win the 2026 FIFA World Cup?,sports,,"24h $3,738,204 • spread 0.001 • TTR 12.2d",92433932.81476581,3738204.72,0.0145,8.3815,2026-07-20T00:00:00+00:00,12.164,1,0.001,-0.812,0.1875,0,"[{""name"": ""Top"", ""bestBid"": 0.187, ""bestAsk"": 0.188}]"
558935,0x375409bc5eeeff961e82b479caeccc20f33d15738e5bce1186d628aa3d9dfb1f,will-england-win-the-2026-fifa-world-cup-937,https://polymarket.com/event/will-england-win-the-2026-fifa-world-cup-937,https://embed.polymarket.com/market.html?market=will-england-win-the-2026-fifa-world-cup-937&features=volume&theme=light,Will England win the 2026 FIFA World Cup?,sports,,"24h $3,740,341 • spread 0.001 • TTR 12.2d",87661206.30817983,3740341.68,0.001,0.6689,2026-07-20T00:00:00+00:00,12.164,1,0.001,-0.849,0.1505,0,"[{""name"": ""Top"", ""bestBid"": 0.15, ""bestAsk"": 0.151}]"
