id,slug,url,embedSrc,question,category,why,volume,volume24h,trades24h,uniqueTraders24h,momentumDelta24h,momentumPct24h,endDateISO,timeToResolveDays,outcomeCount,avgSpread,underround,binaryMidYes,near50Flag,bestQuotesJSON,avgSpreadProxy
553861,will-the-indiana-pacers-win-the-2026-nba-finals,https://polymarket.com/event/will-the-indiana-pacers-win-the-2026-nba-finals,https://embed.polymarket.com/market.html?market=will-the-indiana-pacers-win-the-2026-nba-finals&features=volume&theme=light,Will the Indiana Pacers win the 2026 NBA Finals?,,"24h $864,899 • spread 0.998 • TTR 156.2d",22316321.203774,864899.147535,5000,0,0.176808,50.0601,2026-07-01T00:00:00+00:00,156.222,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
559684,will-chelsea-clinton-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-chelsea-clinton-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-chelsea-clinton-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",28927327.326109,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
559688,will-andrew-yang-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-andrew-yang-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-andrew-yang-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will Andrew Yang win the 2028 Democratic presidential nomination?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",28613939.044182,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
997488,will-trump-acquire-greenland-before-2027,https://polymarket.com/event/will-trump-acquire-greenland-before-2027,https://embed.polymarket.com/market.html?market=will-trump-acquire-greenland-before-2027&features=volume&theme=light,Will Trump acquire Greenland before 2027?,,"24h $864,899 • spread 0.010 • TTR 339.2d",25161398.962493,864899.147535,5000,0,0.176808,50.0601,2026-12-31T00:00:00+00:00,339.222,1,0.01,-0.86,0.135,0,"[{""name"": ""Top"", ""bestBid"": 0.13, ""bestAsk"": 0.14}]",
569437,will-raul-perestrello-win-the-2026-portugal-presidential-election,https://polymarket.com/event/will-raul-perestrello-win-the-2026-portugal-presidential-election,https://embed.polymarket.com/market.html?market=will-raul-perestrello-win-the-2026-portugal-presidential-election&features=volume&theme=light,Will Raul Perestrello win the 2026 Portugal presidential election?,,"24h $864,899 • spread 0.998 • TTR -0.2d",18893236.751092,864899.147535,5000,0,0.176808,50.0601,2026-01-25T14:00:00+00:00,-0.194,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
572472,will-trump-nominate-bill-pulte-as-the-next-fed-chair,https://polymarket.com/event/will-trump-nominate-bill-pulte-as-the-next-fed-chair,https://embed.polymarket.com/market.html?market=will-trump-nominate-bill-pulte-as-the-next-fed-chair&features=volume&theme=light,Will Trump nominate Bill Pulte as the next Fed chair?,,"24h $864,899 • spread 0.998 • TTR 339.2d",23387624.888131,864899.147535,5000,0,0.176808,50.0601,2026-12-31T00:00:00+00:00,339.222,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
801288,will-mistral-have-the-best-ai-model-at-the-end-of-january-2026,https://polymarket.com/event/will-mistral-have-the-best-ai-model-at-the-end-of-january-2026,https://embed.polymarket.com/market.html?market=will-mistral-have-the-best-ai-model-at-the-end-of-january-2026&features=volume&theme=light,Will Mistral have the best AI model at the end of January 2026?,,"24h $864,899 • spread 0.998 • TTR 5.2d",5005085.070885,864899.147535,5000,0,0.176808,50.0601,2026-01-31T00:00:00+00:00,5.222,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
1082793,will-bitcoin-dip-to-85k-in-january-2026,https://polymarket.com/event/will-bitcoin-dip-to-85k-in-january-2026,https://embed.polymarket.com/market.html?market=will-bitcoin-dip-to-85k-in-january-2026&features=volume&theme=light,"Will Bitcoin dip to $85,000 in January?",,"24h $864,899 • spread 0.020 • TTR 6.4d • ~50% mid",5284670.907481,864899.147535,5000,0,0.176808,50.0601,2026-02-01T05:00:00+00:00,6.431,1,0.02,-0.42,0.57,1,"[{""name"": ""Top"", ""bestBid"": 0.56, ""bestAsk"": 0.58}]",
559685,will-mrbeast-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-mrbeast-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-mrbeast-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will MrBeast win the 2028 Democratic presidential nomination?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",25640921.734863,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.994,0.0055,0,"[{""name"": ""Top"", ""bestBid"": 0.005, ""bestAsk"": 0.006}]",
1219722,nfl-ne-den-2026-01-25,https://polymarket.com/event/nfl-ne-den-2026-01-25,https://embed.polymarket.com/market.html?market=nfl-ne-den-2026-01-25&features=volume&theme=light,Patriots vs. Broncos,,"24h $864,899 • spread 0.010 • TTR 0.1d",3666145.945097,864899.147535,5000,0,0.176808,50.0601,2026-01-25T20:00:00+00:00,0.056,1,0.01,-0.34,0.655,0,"[{""name"": ""Top"", ""bestBid"": 0.65, ""bestAsk"": 0.66}]",
572494,will-trump-nominate-himself-as-the-next-fed-chair,https://polymarket.com/event/will-trump-nominate-himself-as-the-next-fed-chair,https://embed.polymarket.com/market.html?market=will-trump-nominate-himself-as-the-next-fed-chair&features=volume&theme=light,Will Trump nominate himself as the next Fed chair?,,"24h $864,899 • spread 0.998 • TTR 339.2d",22937763.436,864899.147535,5000,0,0.176808,50.0601,2026-12-31T00:00:00+00:00,339.222,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
559681,will-lebron-james-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-lebron-james-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-lebron-james-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will LeBron James win the 2028 Democratic presidential nomination?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",25160432.79515,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.991,0.0085,0,"[{""name"": ""Top"", ""bestBid"": 0.008, ""bestAsk"": 0.009}]",
566167,will-olympiakos-win-the-202526-champions-league,https://polymarket.com/event/will-olympiakos-win-the-202526-champions-league,https://embed.polymarket.com/market.html?market=will-olympiakos-win-the-202526-champions-league&features=volume&theme=light,Will Olympiakos win the 2025–26 Champions League?,,"24h $864,899 • spread 0.001 • TTR 125.2d",18075106.032411,864899.147535,5000,0,0.176808,50.0601,2026-05-31T00:00:00+00:00,125.222,1,0.001,-0.997,0.0025,0,"[{""name"": ""Top"", ""bestBid"": 0.002, ""bestAsk"": 0.003}]",
559680,will-phil-murphy-win-the-2028-democratic-presidential-nomination-611,https://polymarket.com/event/will-phil-murphy-win-the-2028-democratic-presidential-nomination-611,https://embed.polymarket.com/market.html?market=will-phil-murphy-win-the-2028-democratic-presidential-nomination-611&features=volume&theme=light,Will Phil Murphy win the 2028 Democratic presidential nomination?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",25064789.949709,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
559683,will-george-clooney-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-george-clooney-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-george-clooney-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will George Clooney win the 2028 Democratic presidential nomination?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",24561265.718327,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.994,0.0055,0,"[{""name"": ""Top"", ""bestBid"": 0.005, ""bestAsk"": 0.006}]",
559677,will-hillary-clinton-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-hillary-clinton-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-hillary-clinton-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will Hillary Clinton win the 2028 Democratic presidential nomination?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",24113124.710312,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
559679,will-bernie-sanders-win-the-2028-democratic-presidential-nomination-879,https://polymarket.com/event/will-bernie-sanders-win-the-2028-democratic-presidential-nomination-879,https://embed.polymarket.com/market.html?market=will-bernie-sanders-win-the-2028-democratic-presidential-nomination-879&features=volume&theme=light,Will Bernie Sanders win the 2028 Democratic presidential nomination?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",23541805.206311,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.992,0.0075,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.008}]",
1131899,will-israel-nuke-iran-by-january-31,https://polymarket.com/event/will-israel-nuke-iran-by-january-31,https://embed.polymarket.com/market.html?market=will-israel-nuke-iran-by-january-31&features=volume&theme=light,Israel nuclear weapon use against Iran by January 31?,,"24h $864,899 • spread 0.001 • TTR 5.2d",4539038.949237,864899.147535,5000,0,0.176808,50.0601,2026-01-31T00:00:00+00:00,5.222,1,0.001,-0.997,0.0025,0,"[{""name"": ""Top"", ""bestBid"": 0.002, ""bestAsk"": 0.003}]",
561251,will-lebron-james-win-the-2028-us-presidential-election,https://polymarket.com/event/will-lebron-james-win-the-2028-us-presidential-election,https://embed.polymarket.com/market.html?market=will-lebron-james-win-the-2028-us-presidential-election&features=volume&theme=light,Will LeBron James win the 2028 US Presidential Election?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",23241691.606959,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.991,0.0085,0,"[{""name"": ""Top"", ""bestBid"": 0.008, ""bestAsk"": 0.009}]",
572489,will-trump-nominate-individual-j-as-the-next-fed-chair,https://polymarket.com/event/will-trump-nominate-individual-j-as-the-next-fed-chair,https://embed.polymarket.com/market.html?market=will-trump-nominate-individual-j-as-the-next-fed-chair&features=volume&theme=light,Will Trump nominate Janet Yellen as the next Fed chair?,,"24h $864,899 • spread 0.998 • TTR 339.2d",20910111.979942,864899.147535,5000,0,0.176808,50.0601,2026-12-31T00:00:00+00:00,339.222,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
572476,will-trump-nominate-arthur-laffer-as-the-next-fed-chair,https://polymarket.com/event/will-trump-nominate-arthur-laffer-as-the-next-fed-chair,https://embed.polymarket.com/market.html?market=will-trump-nominate-arthur-laffer-as-the-next-fed-chair&features=volume&theme=light,Will Trump nominate Arthur Laffer as the next Fed chair?,,"24h $864,899 • spread 0.998 • TTR 339.2d",20883022.008664,864899.147535,5000,0,0.176808,50.0601,2026-12-31T00:00:00+00:00,339.222,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
1082749,will-ethereum-reach-6000-in-january-2026,https://polymarket.com/event/will-ethereum-reach-6000-in-january-2026,https://embed.polymarket.com/market.html?market=will-ethereum-reach-6000-in-january-2026&features=volume&theme=light,"Will Ethereum reach $6,000 in January?",,"24h $864,899 • spread 0.001 • TTR 6.4d",4677849.334859,864899.147535,5000,0,0.176808,50.0601,2026-02-01T05:00:00+00:00,6.431,1,0.001,-0.998,0.0015,0,"[{""name"": ""Top"", ""bestBid"": 0.001, ""bestAsk"": 0.002}]",
559671,will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445,https://polymarket.com/event/will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445,https://embed.polymarket.com/market.html?market=will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445&features=volume&theme=light,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",22562644.058893,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.991,0.0085,0,"[{""name"": ""Top"", ""bestBid"": 0.008, ""bestAsk"": 0.009}]",
572492,will-trump-nominate-barron-trump-as-the-next-fed-chair,https://polymarket.com/event/will-trump-nominate-barron-trump-as-the-next-fed-chair,https://embed.polymarket.com/market.html?market=will-trump-nominate-barron-trump-as-the-next-fed-chair&features=volume&theme=light,Will Trump nominate Barron Trump as the next Fed chair?,,"24h $864,899 • spread 0.998 • TTR 339.2d",19670321.06291,864899.147535,5000,0,0.176808,50.0601,2026-12-31T00:00:00+00:00,339.222,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
559678,will-liz-cheney-win-the-2028-democratic-presidential-nomination-551,https://polymarket.com/event/will-liz-cheney-win-the-2028-democratic-presidential-nomination-551,https://embed.polymarket.com/market.html?market=will-liz-cheney-win-the-2028-democratic-presidential-nomination-551&features=volume&theme=light,Will Liz Cheney win the 2028 Democratic presidential nomination?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",21368973.538031,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.994,0.0055,0,"[{""name"": ""Top"", ""bestBid"": 0.005, ""bestAsk"": 0.006}]",
553878,will-the-chicago-bulls-win-the-2026-nba-finals,https://polymarket.com/event/will-the-chicago-bulls-win-the-2026-nba-finals,https://embed.polymarket.com/market.html?market=will-the-chicago-bulls-win-the-2026-nba-finals&features=volume&theme=light,Will the Chicago Bulls win the 2026 NBA Finals?,,"24h $864,899 • spread 0.001 • TTR 156.2d",16362335.553823,864899.147535,5000,0,0.176808,50.0601,2026-07-01T00:00:00+00:00,156.222,1,0.001,-0.996,0.0035,0,"[{""name"": ""Top"", ""bestBid"": 0.003, ""bestAsk"": 0.004}]",
561247,will-tim-walz-win-the-2028-us-presidential-election,https://polymarket.com/event/will-tim-walz-win-the-2028-us-presidential-election,https://embed.polymarket.com/market.html?market=will-tim-walz-win-the-2028-us-presidential-election&features=volume&theme=light,Will Tim Walz win the 2028 US Presidential Election?,,"24h $864,899 • spread 0.001 • TTR 1016.2d",20774350.207044,864899.147535,5000,0,0.176808,50.0601,2028-11-07T00:00:00+00:00,1016.222,1,0.001,-0.994,0.0055,0,"[{""name"": ""Top"", ""bestBid"": 0.005, ""bestAsk"": 0.006}]",
566170,will-club-brugge-win-the-202526-champions-league,https://polymarket.com/event/will-club-brugge-win-the-202526-champions-league,https://embed.polymarket.com/market.html?market=will-club-brugge-win-the-202526-champions-league&features=volume&theme=light,Will Club Brugge win the 2025–26 Champions League?,,"24h $864,899 • spread 0.001 • TTR 125.2d",14786299.139471,864899.147535,5000,0,0.176808,50.0601,2026-05-31T00:00:00+00:00,125.222,1,0.001,-0.997,0.0025,0,"[{""name"": ""Top"", ""bestBid"": 0.002, ""bestAsk"": 0.003}]",
1236230,us-strikes-iran-by-january-26-2026-337-214-511,https://polymarket.com/event/us-strikes-iran-by-january-26-2026-337-214-511,https://embed.polymarket.com/market.html?market=us-strikes-iran-by-january-26-2026-337-214-511&features=volume&theme=light,"US strikes Iran by January 26, 2026?",,"24h $864,899 • spread 0.002 • TTR 5.2d",3920085.066302,864899.147535,5000,0,0.176808,50.0601,2026-01-31T00:00:00+00:00,5.222,1,0.002,-0.974,0.025,0,"[{""name"": ""Top"", ""bestBid"": 0.024, ""bestAsk"": 0.026}]",
