id,conditionId,slug,url,embedSrc,question,category,eventId,why,volume,volume24h,momentumDelta24h,momentumPct24h,endDateISO,timeToResolveDays,outcomeCount,avgSpread,underround,binaryMidYes,near50Flag,bestQuotesJSON,bucket,rank
2805534,0x2037b257e602784d35e800c8c7880f56331791e03aaacae5864d8a78db303948,fifwc-fra-mar-2026-07-09-total-2pt5,https://polymarket.com/event/fifwc-fra-mar-2026-07-09-total-2pt5,https://embed.polymarket.com/market.html?market=fifwc-fra-mar-2026-07-09-total-2pt5&features=volume&theme=light,France vs. Morocco: O/U 2.5,sports,,"24h $16,275,865 • spread 0.003 • TTR 0.0d • ~50% mid",17968782.519859176,16275865.89,0.03125,6.5789,2026-07-09T20:00:00+00:00,0.004,1,0.0025,-0.49,0.50875,1,"[{""name"": ""Top"", ""bestBid"": 0.5075, ""bestAsk"": 0.51}]",HOT,1
2855023,0x759e414f4b72fa205b122593fb2f7269e82f9c1e508d2bbc14d7adb5eb6abd44,fifwc-fra-mar-2026-07-09-btts,https://polymarket.com/event/fifwc-fra-mar-2026-07-09-btts,https://embed.polymarket.com/market.html?market=fifwc-fra-mar-2026-07-09-btts&features=volume&theme=light,France vs. Morocco: Both Teams to Score,sports,,"24h $1,896,993 • spread 0.010 • TTR 0.0d • ~50% mid",1896993.736957006,1896993.74,0.015,3.0612,2026-07-09T20:00:00+00:00,0.004,1,0.01,-0.49,0.505,1,"[{""name"": ""Top"", ""bestBid"": 0.5, ""bestAsk"": 0.51}]",HOT,2
2804853,0xc09537a0976d0927901432859fbb6dfe5d23d1d69bb4e8355253e7b142a44e83,fifwc-fra-mar-2026-07-09-fra,https://polymarket.com/event/fifwc-fra-mar-2026-07-09-fra,https://embed.polymarket.com/market.html?market=fifwc-fra-mar-2026-07-09-fra&features=volume&theme=light,Will France win on 2026-07-09?,sports,,"24h $8,409,042 • spread 0.002 • TTR 0.0d",11258848.186972093,8409042.5,0.00125,0.2033,2026-07-09T20:00:00+00:00,0.004,1,0.0025,-0.385,0.61375,0,"[{""name"": ""Top"", ""bestBid"": 0.6125, ""bestAsk"": 0.615}]",HOT,3
2069635,0xd2a8caba5559bc21e14f6b2aa504cb14a1782751658b71409e25b82e432c0a97,will-lionel-messi-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://polymarket.com/event/will-lionel-messi-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-lionel-messi-be-the-top-goalscorer-at-the-2026-fifa-world-cup&features=volume&theme=light,Will Lionel Messi be the top goalscorer at the 2026 FIFA World Cup?,2026-fifa-world-cup,,"24h $87,826 • spread 0.005 • TTR 10.2d • ~50% mid",2669508.3172219847,87826.16,0.047,12.2555,2026-07-20T00:00:00+00:00,10.171,1,0.005,-0.57,0.4275,1,"[{""name"": ""Top"", ""bestBid"": 0.425, ""bestAsk"": 0.43}]",HOT,4
2069638,0xfa021d817ad33e0fa28e04051b4fea25b0a090e94bb1b2a38b377bce9778eb8e,will-kylian-mbappe-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://polymarket.com/event/will-kylian-mbappe-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-kylian-mbappe-be-the-top-goalscorer-at-the-2026-fifa-world-cup&features=volume&theme=light,Will Kylian Mbappe be the top goalscorer at the 2026 FIFA World Cup?,2026-fifa-world-cup,,"24h $58,514 • spread 0.010 • TTR 10.2d",2608153.8689839705,58514.01,-0.04,-9.6386,2026-07-20T00:00:00+00:00,10.171,1,0.01,-0.62,0.375,0,"[{""name"": ""Top"", ""bestBid"": 0.37, ""bestAsk"": 0.38}]",HOT,5
2069640,0xf47125a3640583900868a2e1f102d2c093c8a1512fb379709446d9cad73578d8,will-lamine-yamal-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://polymarket.com/event/will-lamine-yamal-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-lamine-yamal-be-the-top-goalscorer-at-the-2026-fifa-world-cup&features=volume&theme=light,Will Lamine Yamal be the top goalscorer at the 2026 FIFA World Cup?,2026-fifa-world-cup,,"24h $15,733 • TTR 10.2d",1659687.181855998,15733.02,-0.001,-66.6667,2026-07-20T00:00:00+00:00,10.171,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,6
1654959,0xb5c0abeecb5502e6e8d83155c27819174d8317af3c425c3afc5a8c45257a3793,will-the-fed-increase-interest-rates-by-25-bps-after-the-july-2026-meeting,https://polymarket.com/event/will-the-fed-increase-interest-rates-by-25-bps-after-the-july-2026-meeting,https://embed.polymarket.com/market.html?market=will-the-fed-increase-interest-rates-by-25-bps-after-the-july-2026-meeting&features=volume&theme=light,Will the Fed increase interest rates by 25 bps after the July 2026 meeting?,economic-policy,,"24h $236,728 • spread 0.001 • TTR 19.2d",11308423.646328107,236728.55,-0.072,-33.1034,2026-07-29T00:00:00+00:00,19.171,1,0.001,-0.854,0.1455,0,"[{""name"": ""Top"", ""bestBid"": 0.145, ""bestAsk"": 0.146}]",HOT,7
2686769,0x6c486242e79252cc0bb57163a3b8d95e3b9538ea6a1de2e91848beeb5c6ad986,iran-full-airspace-closure-by-july-15-20260625195254149,https://polymarket.com/event/iran-full-airspace-closure-by-july-15-20260625195254149,https://embed.polymarket.com/market.html?market=iran-full-airspace-closure-by-july-15-20260625195254149&features=volume&theme=light,Iran full airspace closure by July 15?,iran,,"24h $342,957 • spread 0.003 • TTR 6.2d",1314962.568685,342957.33,-0.025,-14.245,2026-07-15T23:59:00+00:00,6.17,1,0.003,-0.859,0.1395,0,"[{""name"": ""Top"", ""bestBid"": 0.138, ""bestAsk"": 0.141}]",HOT,8
1130012,0x502a94e5c525766d5ee7f16c6568131ba1b2cbadb69c703af05a6ef00336ed64,will-united-russia-er-gain-the-most-seats-in-the-next-russian-parliamentary-election,https://polymarket.com/event/will-united-russia-er-gain-the-most-seats-in-the-next-russian-parliamentary-election,https://embed.polymarket.com/market.html?market=will-united-russia-er-gain-the-most-seats-in-the-next-russian-parliamentary-election&features=volume&theme=light,Will United Russia (ER) gain the most seats in the next Russian parliamentary election?,politics,,"24h $17,118 • spread 0.010 • TTR 82.2d • ~50% mid",5544011.639687988,17119.0,0.0,0.0,2026-09-30T00:00:00+00:00,82.171,1,0.01,-0.45,0.545,1,"[{""name"": ""Top"", ""bestBid"": 0.54, ""bestAsk"": 0.55}]",HOT,9
1654958,0x8bf1c1536ecb1c08fe13c6b71e8ab1f58bf3461c4cb79f5f1679f869a06aef86,will-there-be-no-change-in-fed-interest-rates-after-the-july-2026-meeting,https://polymarket.com/event/will-there-be-no-change-in-fed-interest-rates-after-the-july-2026-meeting,https://embed.polymarket.com/market.html?market=will-there-be-no-change-in-fed-interest-rates-after-the-july-2026-meeting&features=volume&theme=light,Will there be no change in Fed interest rates after the July 2026 meeting?,economic-policy,,"24h $567,076 • spread 0.010 • TTR 19.2d",12610915.05020499,567076.48,0.07,8.9172,2026-07-29T00:00:00+00:00,19.171,1,0.01,-0.14,0.855,0,"[{""name"": ""Top"", ""bestBid"": 0.85, ""bestAsk"": 0.86}]",HOT,10
