id,slug,url,embedSrc,question,category,why,volume,volume24h,trades24h,uniqueTraders24h,momentumDelta24h,momentumPct24h,endDateISO,timeToResolveDays,outcomeCount,avgSpread,underround,binaryMidYes,near50Flag,bestQuotesJSON,avgSpreadProxy
540227,will-the-new-england-patriots-win-super-bowl-2026,https://polymarket.com/event/will-the-new-england-patriots-win-super-bowl-2026,https://embed.polymarket.com/market.html?market=will-the-new-england-patriots-win-super-bowl-2026&features=volume&theme=light,Will the New England Patriots win Super Bowl 2026?,,"24h $924,676 • spread 0.001 • TTR 12.4d",13485659.949374,924676.3178,5000,0,0.13,22.0339,2026-02-08T12:00:00+00:00,12.401,1,0.001,-0.676,0.3235,0,"[{""name"": ""Top"", ""bestBid"": 0.323, ""bestAsk"": 0.324}]",
1111834,will-the-iranian-regime-fall-by-january-31,https://polymarket.com/event/will-the-iranian-regime-fall-by-january-31,https://embed.polymarket.com/market.html?market=will-the-iranian-regime-fall-by-january-31&features=volume&theme=light,Will the Iranian regime fall by January 31?,,"24h $924,676 • spread 0.001 • TTR 3.9d",9219948.626649,924676.3178,5000,0,0.13,22.0339,2026-01-31T00:00:00+00:00,3.901,1,0.001,-0.992,0.0075,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.008}]",
1082749,will-ethereum-reach-6000-in-january-2026,https://polymarket.com/event/will-ethereum-reach-6000-in-january-2026,https://embed.polymarket.com/market.html?market=will-ethereum-reach-6000-in-january-2026&features=volume&theme=light,"Will Ethereum reach $6,000 in January?",,"24h $924,676 • spread 0.001 • TTR 5.1d",9263191.524677,924676.3178,5000,0,0.13,22.0339,2026-02-01T05:00:00+00:00,5.109,1,0.001,-0.997,0.0025,0,"[{""name"": ""Top"", ""bestBid"": 0.002, ""bestAsk"": 0.003}]",
566203,will-leeds-win-the-202526-english-premier-league,https://polymarket.com/event/will-leeds-win-the-202526-english-premier-league,https://embed.polymarket.com/market.html?market=will-leeds-win-the-202526-english-premier-league&features=volume&theme=light,Will Leeds win the 2025–26 English Premier League?,,"24h $924,676 • spread 0.001 • TTR 119.9d",34095562.622948,924676.3178,5000,0,0.13,22.0339,2026-05-27T00:00:00+00:00,119.901,1,0.001,-0.998,0.0015,0,"[{""name"": ""Top"", ""bestBid"": 0.001, ""bestAsk"": 0.002}]",
1082781,will-bitcoin-reach-100k-in-january-2026,https://polymarket.com/event/will-bitcoin-reach-100k-in-january-2026,https://embed.polymarket.com/market.html?market=will-bitcoin-reach-100k-in-january-2026&features=volume&theme=light,"Will Bitcoin reach $100,000 in January?",,"24h $924,676 • spread 0.002 • TTR 5.1d",8515711.016664,924676.3178,5000,0,0.13,22.0339,2026-02-01T05:00:00+00:00,5.109,1,0.002,-0.975,0.024,0,"[{""name"": ""Top"", ""bestBid"": 0.023, ""bestAsk"": 0.025}]",
801289,will-meituan-have-the-best-ai-model-at-the-end-of-january-2026,https://polymarket.com/event/will-meituan-have-the-best-ai-model-at-the-end-of-january-2026,https://embed.polymarket.com/market.html?market=will-meituan-have-the-best-ai-model-at-the-end-of-january-2026&features=volume&theme=light,Will Meituan have the best AI model at the end of January 2026?,,"24h $924,676 • spread 0.998 • TTR 3.9d",7513608.300541,924676.3178,5000,0,0.13,22.0339,2026-01-31T00:00:00+00:00,3.901,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
801288,will-mistral-have-the-best-ai-model-at-the-end-of-january-2026,https://polymarket.com/event/will-mistral-have-the-best-ai-model-at-the-end-of-january-2026,https://embed.polymarket.com/market.html?market=will-mistral-have-the-best-ai-model-at-the-end-of-january-2026&features=volume&theme=light,Will Mistral have the best AI model at the end of January 2026?,,"24h $924,676 • spread 0.998 • TTR 3.9d",7233135.980885,924676.3178,5000,0,0.13,22.0339,2026-01-31T00:00:00+00:00,3.901,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
553874,will-the-memphis-grizzlies-win-the-2026-nba-finals,https://polymarket.com/event/will-the-memphis-grizzlies-win-the-2026-nba-finals,https://embed.polymarket.com/market.html?market=will-the-memphis-grizzlies-win-the-2026-nba-finals&features=volume&theme=light,Will the Memphis Grizzlies win the 2026 NBA Finals?,,"24h $924,676 • spread 0.001 • TTR 154.9d",28368051.41985,924676.3178,5000,0,0.13,22.0339,2026-07-01T00:00:00+00:00,154.901,1,0.001,-0.997,0.0025,0,"[{""name"": ""Top"", ""bestBid"": 0.002, ""bestAsk"": 0.003}]",
1236230,us-strikes-iran-by-january-26-2026-337-214-511,https://polymarket.com/event/us-strikes-iran-by-january-26-2026-337-214-511,https://embed.polymarket.com/market.html?market=us-strikes-iran-by-january-26-2026-337-214-511&features=volume&theme=light,"US strikes Iran by January 26, 2026?",,"24h $924,676 • spread 0.001 • TTR 3.9d",6683782.548605,924676.3178,5000,0,0.13,22.0339,2026-01-31T00:00:00+00:00,3.901,1,0.001,-0.998,0.0015,0,"[{""name"": ""Top"", ""bestBid"": 0.001, ""bestAsk"": 0.002}]",
540234,will-the-seattle-seahawks-win-super-bowl-2026,https://polymarket.com/event/will-the-seattle-seahawks-win-super-bowl-2026,https://embed.polymarket.com/market.html?market=will-the-seattle-seahawks-win-super-bowl-2026&features=volume&theme=light,Will the Seattle Seahawks win Super Bowl 2026?,,"24h $924,676 • spread 0.001 • TTR 12.4d",9337812.432879,924676.3178,5000,0,0.13,22.0339,2026-02-08T12:00:00+00:00,12.401,1,0.001,-0.326,0.6735,0,"[{""name"": ""Top"", ""bestBid"": 0.673, ""bestAsk"": 0.674}]",
1082793,will-bitcoin-dip-to-85k-in-january-2026,https://polymarket.com/event/will-bitcoin-dip-to-85k-in-january-2026,https://embed.polymarket.com/market.html?market=will-bitcoin-dip-to-85k-in-january-2026&features=volume&theme=light,"Will Bitcoin dip to $85,000 in January?",,"24h $924,676 • spread 0.010 • TTR 5.1d",5977279.219669,924676.3178,5000,0,0.13,22.0339,2026-02-01T05:00:00+00:00,5.109,1,0.01,-0.71,0.285,0,"[{""name"": ""Top"", ""bestBid"": 0.28, ""bestAsk"": 0.29}]",
559687,will-oprah-winfrey-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-oprah-winfrey-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-oprah-winfrey-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will Oprah Winfrey win the 2028 Democratic presidential nomination?,,"24h $984,111 • spread 0.002 • TTR 1014.9d",30892159.195233,984111.214135,5000,0,-0.3,-42.2535,2028-11-07T00:00:00+00:00,1014.901,1,0.002,-0.991,0.008,0,"[{""name"": ""Top"", ""bestBid"": 0.007, ""bestAsk"": 0.009}]",
553861,will-the-indiana-pacers-win-the-2026-nba-finals,https://polymarket.com/event/will-the-indiana-pacers-win-the-2026-nba-finals,https://embed.polymarket.com/market.html?market=will-the-indiana-pacers-win-the-2026-nba-finals&features=volume&theme=light,Will the Indiana Pacers win the 2026 NBA Finals?,,"24h $984,111 • spread 0.997 • TTR 154.9d",23264941.743774,984111.214135,5000,0,-0.3,-42.2535,2026-07-01T00:00:00+00:00,154.901,1,0.997,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.997
559684,will-chelsea-clinton-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-chelsea-clinton-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-chelsea-clinton-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,,"24h $924,676 • spread 0.001 • TTR 1014.9d",29128645.029139,924676.3178,5000,0,0.13,22.0339,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
559688,will-andrew-yang-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-andrew-yang-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-andrew-yang-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will Andrew Yang win the 2028 Democratic presidential nomination?,,"24h $924,676 • spread 0.001 • TTR 1014.9d",28863756.184554,924676.3178,5000,0,0.13,22.0339,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
997488,will-trump-acquire-greenland-before-2027,https://polymarket.com/event/will-trump-acquire-greenland-before-2027,https://embed.polymarket.com/market.html?market=will-trump-acquire-greenland-before-2027&features=volume&theme=light,Will Trump acquire Greenland before 2027?,,"24h $924,676 • spread 0.010 • TTR 337.9d",25379246.190217,924676.3178,5000,0,0.13,22.0339,2026-12-31T00:00:00+00:00,337.901,1,0.01,-0.87,0.125,0,"[{""name"": ""Top"", ""bestBid"": 0.12, ""bestAsk"": 0.13}]",
569437,will-raul-perestrello-win-the-2026-portugal-presidential-election,https://polymarket.com/event/will-raul-perestrello-win-the-2026-portugal-presidential-election,https://embed.polymarket.com/market.html?market=will-raul-perestrello-win-the-2026-portugal-presidential-election&features=volume&theme=light,Will Raul Perestrello win the 2026 Portugal presidential election?,,"24h $924,676 • spread 0.998 • TTR -1.5d",18894336.751092,924676.3178,5000,0,0.13,22.0339,2026-01-25T14:00:00+00:00,-1.516,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
1227786,nba-gsw-min-2026-01-26,https://polymarket.com/event/nba-gsw-min-2026-01-26,https://embed.polymarket.com/market.html?market=nba-gsw-min-2026-01-26&features=volume&theme=light,Warriors vs. Timberwolves,,"24h $924,676 • spread 0.010 • TTR 0.0d",3778232.783448,924676.3178,5000,0,0.13,22.0339,2026-01-27T02:30:00+00:00,0.005,1,0.01,-0.72,0.275,0,"[{""name"": ""Top"", ""bestBid"": 0.27, ""bestAsk"": 0.28}]",
1131899,will-israel-nuke-iran-by-january-31,https://polymarket.com/event/will-israel-nuke-iran-by-january-31,https://embed.polymarket.com/market.html?market=will-israel-nuke-iran-by-january-31&features=volume&theme=light,Israel nuclear weapon use against Iran by January 31?,,"24h $924,676 • spread 0.001 • TTR 3.9d",4701555.827225,924676.3178,5000,0,0.13,22.0339,2026-01-31T00:00:00+00:00,3.901,1,0.001,-0.998,0.0015,0,"[{""name"": ""Top"", ""bestBid"": 0.001, ""bestAsk"": 0.002}]",
572472,will-trump-nominate-bill-pulte-as-the-next-fed-chair,https://polymarket.com/event/will-trump-nominate-bill-pulte-as-the-next-fed-chair,https://embed.polymarket.com/market.html?market=will-trump-nominate-bill-pulte-as-the-next-fed-chair&features=volume&theme=light,Will Trump nominate Bill Pulte as the next Fed chair?,,"24h $924,676 • spread 0.998 • TTR 337.9d",23389644.888131,924676.3178,5000,0,0.13,22.0339,2026-12-31T00:00:00+00:00,337.901,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
559685,will-mrbeast-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-mrbeast-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-mrbeast-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will MrBeast win the 2028 Democratic presidential nomination?,,"24h $924,676 • spread 0.001 • TTR 1014.9d",25924178.455859,924676.3178,5000,0,0.13,22.0339,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.994,0.0055,0,"[{""name"": ""Top"", ""bestBid"": 0.005, ""bestAsk"": 0.006}]",
572494,will-trump-nominate-himself-as-the-next-fed-chair,https://polymarket.com/event/will-trump-nominate-himself-as-the-next-fed-chair,https://embed.polymarket.com/market.html?market=will-trump-nominate-himself-as-the-next-fed-chair&features=volume&theme=light,Will Trump nominate himself as the next Fed chair?,,"24h $924,676 • spread 0.998 • TTR 337.9d",22971633.436,924676.3178,5000,0,0.13,22.0339,2026-12-31T00:00:00+00:00,337.901,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
559681,will-lebron-james-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-lebron-james-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-lebron-james-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will LeBron James win the 2028 Democratic presidential nomination?,,"24h $924,676 • spread 0.001 • TTR 1014.9d",25285051.005701,924676.3178,5000,0,0.13,22.0339,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.991,0.0085,0,"[{""name"": ""Top"", ""bestBid"": 0.008, ""bestAsk"": 0.009}]",
566167,will-olympiakos-win-the-202526-champions-league,https://polymarket.com/event/will-olympiakos-win-the-202526-champions-league,https://embed.polymarket.com/market.html?market=will-olympiakos-win-the-202526-champions-league&features=volume&theme=light,Will Olympiakos win the 2025–26 Champions League?,,"24h $924,676 • spread 0.001 • TTR 123.9d",18091801.168911,924676.3178,5000,0,0.13,22.0339,2026-05-31T00:00:00+00:00,123.901,1,0.001,-0.997,0.0025,0,"[{""name"": ""Top"", ""bestBid"": 0.002, ""bestAsk"": 0.003}]",
559680,will-phil-murphy-win-the-2028-democratic-presidential-nomination-611,https://polymarket.com/event/will-phil-murphy-win-the-2028-democratic-presidential-nomination-611,https://embed.polymarket.com/market.html?market=will-phil-murphy-win-the-2028-democratic-presidential-nomination-611&features=volume&theme=light,Will Phil Murphy win the 2028 Democratic presidential nomination?,,"24h $924,676 • spread 0.001 • TTR 1014.9d",25225874.340434,924676.3178,5000,0,0.13,22.0339,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
559671,will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445,https://polymarket.com/event/will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445,https://embed.polymarket.com/market.html?market=will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445&features=volume&theme=light,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,,"24h $924,676 • spread 0.001 • TTR 1014.9d",25105236.34197,924676.3178,5000,0,0.13,22.0339,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
559683,will-george-clooney-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-george-clooney-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-george-clooney-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will George Clooney win the 2028 Democratic presidential nomination?,,"24h $924,676 • spread 0.001 • TTR 1014.9d",24835900.688788,924676.3178,5000,0,0.13,22.0339,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.994,0.0055,0,"[{""name"": ""Top"", ""bestBid"": 0.005, ""bestAsk"": 0.006}]",
559677,will-hillary-clinton-win-the-2028-democratic-presidential-nomination,https://polymarket.com/event/will-hillary-clinton-win-the-2028-democratic-presidential-nomination,https://embed.polymarket.com/market.html?market=will-hillary-clinton-win-the-2028-democratic-presidential-nomination&features=volume&theme=light,Will Hillary Clinton win the 2028 Democratic presidential nomination?,,"24h $924,676 • spread 0.001 • TTR 1014.9d",24284280.284297,924676.3178,5000,0,0.13,22.0339,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
559679,will-bernie-sanders-win-the-2028-democratic-presidential-nomination-879,https://polymarket.com/event/will-bernie-sanders-win-the-2028-democratic-presidential-nomination-879,https://embed.polymarket.com/market.html?market=will-bernie-sanders-win-the-2028-democratic-presidential-nomination-879&features=volume&theme=light,Will Bernie Sanders win the 2028 Democratic presidential nomination?,,"24h $924,676 • spread 0.001 • TTR 1014.9d",23768312.153777,924676.3178,5000,0,0.13,22.0339,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",
561251,will-lebron-james-win-the-2028-us-presidential-election,https://polymarket.com/event/will-lebron-james-win-the-2028-us-presidential-election,https://embed.polymarket.com/market.html?market=will-lebron-james-win-the-2028-us-presidential-election&features=volume&theme=light,Will LeBron James win the 2028 US Presidential Election?,,"24h $924,676 • spread 0.001 • TTR 1014.9d",23363064.744319,924676.3178,5000,0,0.13,22.0339,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.991,0.0085,0,"[{""name"": ""Top"", ""bestBid"": 0.008, ""bestAsk"": 0.009}]",
572489,will-trump-nominate-individual-j-as-the-next-fed-chair,https://polymarket.com/event/will-trump-nominate-individual-j-as-the-next-fed-chair,https://embed.polymarket.com/market.html?market=will-trump-nominate-individual-j-as-the-next-fed-chair&features=volume&theme=light,Will Trump nominate Janet Yellen as the next Fed chair?,,"24h $653,020 • spread 0.998 • TTR 337.9d",20913111.979942,653020.69336,5000,0,-0.439,-43.9439,2026-12-31T00:00:00+00:00,337.901,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
572476,will-trump-nominate-arthur-laffer-as-the-next-fed-chair,https://polymarket.com/event/will-trump-nominate-arthur-laffer-as-the-next-fed-chair,https://embed.polymarket.com/market.html?market=will-trump-nominate-arthur-laffer-as-the-next-fed-chair&features=volume&theme=light,Will Trump nominate Arthur Laffer as the next Fed chair?,,"24h $924,676 • spread 0.998 • TTR 337.9d",20886022.008664,924676.3178,5000,0,0.13,22.0339,2026-12-31T00:00:00+00:00,337.901,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
1082777,will-bitcoin-reach-105k-in-january-2026,https://polymarket.com/event/will-bitcoin-reach-105k-in-january-2026,https://embed.polymarket.com/market.html?market=will-bitcoin-reach-105k-in-january-2026&features=volume&theme=light,"Will Bitcoin reach $105,000 in January?",,"24h $924,676 • spread 0.001 • TTR 5.1d",4386807.713096,924676.3178,5000,0,0.13,22.0339,2026-02-01T05:00:00+00:00,5.109,1,0.001,-0.991,0.0085,0,"[{""name"": ""Top"", ""bestBid"": 0.008, ""bestAsk"": 0.009}]",
572492,will-trump-nominate-barron-trump-as-the-next-fed-chair,https://polymarket.com/event/will-trump-nominate-barron-trump-as-the-next-fed-chair,https://embed.polymarket.com/market.html?market=will-trump-nominate-barron-trump-as-the-next-fed-chair&features=volume&theme=light,Will Trump nominate Barron Trump as the next Fed chair?,,"24h $924,676 • spread 0.998 • TTR 337.9d",19920881.99291,924676.3178,5000,0,0.13,22.0339,2026-12-31T00:00:00+00:00,337.901,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998
1032303,si-hit-110-high-jan-2026-293-432,https://polymarket.com/event/si-hit-110-high-jan-2026-293-432,https://embed.polymarket.com/market.html?market=si-hit-110-high-jan-2026-293-432&features=volume&theme=light,Will Silver (SI) hit (HIGH) $110 by end of January?,,"24h $924,676 • spread 0.004 • TTR 4.7d",4117753.801047,924676.3178,5000,0,0.13,22.0339,2026-01-31T18:30:00+00:00,4.672,1,0.004,-0.005,0.993,0,"[{""name"": ""Top"", ""bestBid"": 0.991, ""bestAsk"": 0.995}]",
559678,will-liz-cheney-win-the-2028-democratic-presidential-nomination-551,https://polymarket.com/event/will-liz-cheney-win-the-2028-democratic-presidential-nomination-551,https://embed.polymarket.com/market.html?market=will-liz-cheney-win-the-2028-democratic-presidential-nomination-551&features=volume&theme=light,Will Liz Cheney win the 2028 Democratic presidential nomination?,,"24h $924,676 • spread 0.001 • TTR 1014.9d",21736385.184094,924676.3178,5000,0,0.13,22.0339,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.994,0.0055,0,"[{""name"": ""Top"", ""bestBid"": 0.005, ""bestAsk"": 0.006}]",
553878,will-the-chicago-bulls-win-the-2026-nba-finals,https://polymarket.com/event/will-the-chicago-bulls-win-the-2026-nba-finals,https://embed.polymarket.com/market.html?market=will-the-chicago-bulls-win-the-2026-nba-finals&features=volume&theme=light,Will the Chicago Bulls win the 2026 NBA Finals?,,"24h $924,676 • spread 0.001 • TTR 154.9d",16406352.165652,924676.3178,5000,0,0.13,22.0339,2026-07-01T00:00:00+00:00,154.901,1,0.001,-0.996,0.0035,0,"[{""name"": ""Top"", ""bestBid"": 0.003, ""bestAsk"": 0.004}]",
561247,will-tim-walz-win-the-2028-us-presidential-election,https://polymarket.com/event/will-tim-walz-win-the-2028-us-presidential-election,https://embed.polymarket.com/market.html?market=will-tim-walz-win-the-2028-us-presidential-election&features=volume&theme=light,Will Tim Walz win the 2028 US Presidential Election?,,"24h $653,020 • spread 0.001 • TTR 1014.9d",20978081.292176,653020.69336,5000,0,-0.439,-43.9439,2028-11-07T00:00:00+00:00,1014.901,1,0.001,-0.994,0.0055,0,"[{""name"": ""Top"", ""bestBid"": 0.005, ""bestAsk"": 0.006}]",
566170,will-club-brugge-win-the-202526-champions-league,https://polymarket.com/event/will-club-brugge-win-the-202526-champions-league,https://embed.polymarket.com/market.html?market=will-club-brugge-win-the-202526-champions-league&features=volume&theme=light,Will Club Brugge win the 2025–26 Champions League?,,"24h $924,676 • spread 0.001 • TTR 123.9d",14839584.41597,924676.3178,5000,0,0.13,22.0339,2026-05-31T00:00:00+00:00,123.901,1,0.001,-0.996,0.0035,0,"[{""name"": ""Top"", ""bestBid"": 0.003, ""bestAsk"": 0.004}]",
