id,slug,url,embedSrc,question,category,why,volume,volume24h,trades24h,uniqueTraders24h,momentumDelta24h,momentumPct24h,endDateISO,timeToResolveDays,outcomeCount,avgSpread,underround,binaryMidYes,near50Flag,bestQuotesJSON,avgSpreadProxy,bucket,rank
566159,will-sporting-win-the-202526-champions-league,https://polymarket.com/event/will-sporting-win-the-202526-champions-league,https://embed.polymarket.com/market.html?market=will-sporting-win-the-202526-champions-league&features=volume&theme=light,Will Sporting win the 2025–26 Champions League?,,"24h $633,800 • spread 0.001 • TTR 84.2d",7998848.130608023,633800.191795,5000,0,0.759,75900.0,2026-05-31T00:00:00+00:00,84.219,1,0.001,-0.988,0.0115,0,"[{""name"": ""Top"", ""bestBid"": 0.011, ""bestAsk"": 0.012}]",,HOT,1
553868,will-the-los-angeles-clippers-win-the-2026-nba-finals,https://polymarket.com/event/will-the-los-angeles-clippers-win-the-2026-nba-finals,https://embed.polymarket.com/market.html?market=will-the-los-angeles-clippers-win-the-2026-nba-finals&features=volume&theme=light,Will the Los Angeles Clippers win the 2026 NBA Finals?,,"24h $633,800 • spread 0.002 • TTR 115.2d",8980662.815298999,633800.191795,5000,0,0.759,75900.0,2026-07-01T00:00:00+00:00,115.219,1,0.002,-0.988,0.011,0,"[{""name"": ""Top"", ""bestBid"": 0.01, ""bestAsk"": 0.012}]",,HOT,2
553877,will-the-phoenix-suns-win-the-2026-nba-finals,https://polymarket.com/event/will-the-phoenix-suns-win-the-2026-nba-finals,https://embed.polymarket.com/market.html?market=will-the-phoenix-suns-win-the-2026-nba-finals&features=volume&theme=light,Will the Phoenix Suns win the 2026 NBA Finals?,,"24h $633,800 • spread 0.001 • TTR 115.2d",8025889.639528996,633800.191795,5000,0,0.759,75900.0,2026-07-01T00:00:00+00:00,115.219,1,0.001,-0.993,0.0065,0,"[{""name"": ""Top"", ""bestBid"": 0.006, ""bestAsk"": 0.007}]",,HOT,3
567687,russia-x-ukraine-ceasefire-before-2027,https://polymarket.com/event/russia-x-ukraine-ceasefire-before-2027,https://embed.polymarket.com/market.html?market=russia-x-ukraine-ceasefire-before-2027&features=volume&theme=light,Russia x Ukraine ceasefire by end of 2026?,,"24h $633,800 • spread 0.010 • TTR 298.2d",11238990.144861039,633800.191795,5000,0,0.759,75900.0,2026-12-31T00:00:00+00:00,298.219,1,0.01,-0.62,0.375,0,"[{""name"": ""Top"", ""bestBid"": 0.37, ""bestAsk"": 0.38}]",,HOT,4
567621,will-china-invade-taiwan-before-2027,https://polymarket.com/event/will-china-invade-taiwan-before-2027,https://embed.polymarket.com/market.html?market=will-china-invade-taiwan-before-2027&features=volume&theme=light,Will China invade Taiwan by end of 2026?,,"24h $633,800 • spread 0.001 • TTR 298.2d",10323296.059912948,633800.191795,5000,0,0.759,75900.0,2026-12-31T00:00:00+00:00,298.219,1,0.001,-0.891,0.1085,0,"[{""name"": ""Top"", ""bestBid"": 0.108, ""bestAsk"": 0.109}]",,HOT,5
561257,will-michelle-obama-win-the-2028-us-presidential-election,https://polymarket.com/event/will-michelle-obama-win-the-2028-us-presidential-election,https://embed.polymarket.com/market.html?market=will-michelle-obama-win-the-2028-us-presidential-election&features=volume&theme=light,Will Michelle Obama win the 2028 US Presidential Election?,,"24h $633,800 • spread 0.001 • TTR 975.2d",12499602.192654928,633800.191795,5000,0,0.759,75900.0,2028-11-07T00:00:00+00:00,975.219,1,0.001,-0.988,0.0115,0,"[{""name"": ""Top"", ""bestBid"": 0.011, ""bestAsk"": 0.012}]",,HOT,6
561988,will-josh-hawley-win-the-2028-republican-presidential-nomination,https://polymarket.com/event/will-josh-hawley-win-the-2028-republican-presidential-nomination,https://embed.polymarket.com/market.html?market=will-josh-hawley-win-the-2028-republican-presidential-nomination&features=volume&theme=light,Will Josh Hawley win the 2028 Republican presidential nomination?,,"24h $633,800 • spread 0.001 • TTR 975.2d",11602463.705275012,633800.191795,5000,0,0.759,75900.0,2028-11-07T00:00:00+00:00,975.219,1,0.001,-0.988,0.0115,0,"[{""name"": ""Top"", ""bestBid"": 0.011, ""bestAsk"": 0.012}]",,HOT,7
559657,will-stephen-a-smith-win-the-2028-democratic-presidential-nomination-914,https://polymarket.com/event/will-stephen-a-smith-win-the-2028-democratic-presidential-nomination-914,https://embed.polymarket.com/market.html?market=will-stephen-a-smith-win-the-2028-democratic-presidential-nomination-914&features=volume&theme=light,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,,"24h $633,800 • spread 0.001 • TTR 975.2d",11373839.673974225,633800.191795,5000,0,0.759,75900.0,2028-11-07T00:00:00+00:00,975.219,1,0.001,-0.984,0.0155,0,"[{""name"": ""Top"", ""bestBid"": 0.015, ""bestAsk"": 0.016}]",,HOT,8
1235517,will-phm-minh-chnh-be-the-next-president-of-vietnam,https://polymarket.com/event/will-phm-minh-chnh-be-the-next-president-of-vietnam,https://embed.polymarket.com/market.html?market=will-phm-minh-chnh-be-the-next-president-of-vietnam&features=volume&theme=light,Will Phạm Minh Chính be the next President of Vietnam?,,"24h $477,764 • spread 0.998 • TTR -41.8d",14935129.037117977,477764.86793,5000,0,0.533754,114.7251,2026-01-25T00:00:00+00:00,-41.781,1,0.998,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",0.998,HOT,9
1436014,gpt-5pt3-released-by-march-8-2026,https://polymarket.com/event/gpt-5pt3-released-by-march-8-2026,https://embed.polymarket.com/market.html?market=gpt-5pt3-released-by-march-8-2026&features=volume&theme=light,"GPT-5.3 released by March 8, 2026?",,"24h $477,764 • spread 0.001 • TTR 0.2d",2583320.8083549975,477764.86793,5000,0,0.533754,114.7251,2026-03-08T00:00:00+00:00,0.219,1,0.001,0.0,0.9995,0,"[{""name"": ""Top"", ""bestBid"": 0.999, ""bestAsk"": 1.0}]",,HOT,10
