id,conditionId,slug,url,embedSrc,question,category,eventId,why,volume,volume24h,momentumDelta24h,momentumPct24h,endDateISO,timeToResolveDays,outcomeCount,avgSpread,underround,binaryMidYes,near50Flag,bestQuotesJSON,bucket,rank
2815444,0x0f5e01cf1cabb6c49e424f230ca77a2ccd3e1ac63b31ae03ef749ac2bde7fa0e,fifwc-nor-eng-2026-07-11-eng,https://polymarket.com/event/fifwc-nor-eng-2026-07-11-eng,https://embed.polymarket.com/market.html?market=fifwc-nor-eng-2026-07-11-eng&features=volume&theme=light,Will England win on 2026-07-11?,sports,,"24h $2,261,635 • spread 0.002 • TTR 0.3d • ~50% mid",2948961.4613020644,2261635.18,-0.02,-3.8369,2026-07-11T21:00:00+00:00,0.306,1,0.0025,-0.4975,0.50125,1,"[{""name"": ""Top"", ""bestBid"": 0.5, ""bestAsk"": 0.5025}]",HOT,1
2815577,0x180bce419c2b5ea2178514571c50c9d5ada7b85fd409e7088ff5d0d42e7fe867,fifwc-nor-eng-2026-07-11-total-2pt5,https://polymarket.com/event/fifwc-nor-eng-2026-07-11-total-2pt5,https://embed.polymarket.com/market.html?market=fifwc-nor-eng-2026-07-11-total-2pt5&features=volume&theme=light,Norway vs. England: O/U 2.5,sports,,"24h $1,843,976 • spread 0.002 • TTR 0.3d • ~50% mid",2317646.464787997,1843976.89,0.02,3.6117,2026-07-11T21:00:00+00:00,0.306,1,0.0025,-0.425,0.57375,1,"[{""name"": ""Top"", ""bestBid"": 0.5725, ""bestAsk"": 0.575}]",HOT,2
2869302,0x3e627c710cfdb59ccf27c5252b43dab7f84aef4d7e3823e0c2c9521a44bbb835,lol-hle1-ly-2026-07-11-game-handicap-away-2pt5,https://polymarket.com/event/lol-hle1-ly-2026-07-11-game-handicap-away-2pt5,https://embed.polymarket.com/market.html?market=lol-hle1-ly-2026-07-11-game-handicap-away-2pt5&features=volume&theme=light,Game Handicap: HLE (-2.5) vs LYON (+2.5),esports,,"24h $836,364 • TTR 0.0d",856997.9255479992,836364.19,-0.5245,-99.9048,2026-07-11T14:00:00+00:00,0.015,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,3
2844058,0x95f726bbb693b945f94473908298b2389989550b08a7bfd90f97ce7ba62cb719,fifwc-arg-che-2026-07-11-arg,https://polymarket.com/event/fifwc-arg-che-2026-07-11-arg,https://embed.polymarket.com/market.html?market=fifwc-arg-che-2026-07-11-arg&features=volume&theme=light,Will Argentina win on 2026-07-11?,sports,,"24h $1,202,232 • spread 0.002 • TTR 0.5d • ~50% mid",1803728.951616006,1202232.97,0.005,0.8715,2026-07-12T01:00:00+00:00,0.473,1,0.0025,-0.42,0.57875,1,"[{""name"": ""Top"", ""bestBid"": 0.5775, ""bestAsk"": 0.58}]",HOT,4
1087894,0x9f6c180ed79bccf08b3d58d23c6af3a87afd4d0b176e770c6951a573dcaee814,will-alexander-zverev-be-the-2026-mens-wimbledon-winner,https://polymarket.com/event/will-alexander-zverev-be-the-2026-mens-wimbledon-winner,https://embed.polymarket.com/market.html?market=will-alexander-zverev-be-the-2026-mens-wimbledon-winner&features=volume&theme=light,Will Alexander Zverev be the 2026 Men’s Wimbledon winner?,wimbledon,,"24h $151,984 • spread 0.001 • TTR 0.4d",1368690.2099130028,151984.51,-0.0855,-31.0909,2026-07-12T00:00:00+00:00,0.431,1,0.001,-0.81,0.1895,0,"[{""name"": ""Top"", ""bestBid"": 0.189, ""bestAsk"": 0.19}]",HOT,5
1087890,0x16b3e96fc29f37ff8a5309e82e1ebd11b6658b171dd788104d9a88c12cceebb6,will-jannik-sinner-be-the-2026-mens-wimbledon-winner,https://polymarket.com/event/will-jannik-sinner-be-the-2026-mens-wimbledon-winner,https://embed.polymarket.com/market.html?market=will-jannik-sinner-be-the-2026-mens-wimbledon-winner&features=volume&theme=light,Will Jannik Sinner be the 2026 Men’s Wimbledon winner?,wimbledon,,"24h $103,838 • spread 0.010 • TTR 0.4d",919100.6252709999,103838.55,0.19,30.4,2026-07-12T00:00:00+00:00,0.431,1,0.01,-0.18,0.815,0,"[{""name"": ""Top"", ""bestBid"": 0.81, ""bestAsk"": 0.82}]",HOT,6
2071550,0x125c399641397f7b7cc111f3729999e32154a916deb1161527af031decde1f77,will-france-reach-the-2026-fifa-world-cup-final,https://polymarket.com/event/will-france-reach-the-2026-fifa-world-cup-final,https://embed.polymarket.com/market.html?market=will-france-reach-the-2026-fifa-world-cup-final&features=volume&theme=light,Will France reach the 2026 FIFA World Cup final?,2026-fifa-world-cup,,"24h $219,004 • spread 0.010 • TTR 8.4d • ~50% mid",1246613.1181109976,219004.9,-0.07,-10.5263,2026-07-20T00:00:00+00:00,8.431,1,0.01,-0.4,0.595,1,"[{""name"": ""Top"", ""bestBid"": 0.59, ""bestAsk"": 0.6}]",HOT,7
2069662,0x8a743d2c48a6ffc5763e2209d4cf1053ccbae1a6eb80cc33bd702a3fe4b10156,will-michael-olise-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://polymarket.com/event/will-michael-olise-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-michael-olise-be-the-top-goalscorer-at-the-2026-fifa-world-cup&features=volume&theme=light,Will Michael Olise be the top goalscorer at the 2026 FIFA World Cup?,2026-fifa-world-cup,,TTR 8.4d,2618322.5545849986,,0.0,0.0,2026-07-20T00:00:00+00:00,8.431,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,8
2069669,0x628b31594cadce2e57764e779fd7ecaf8fc754ddf971064b505e3eabdde71e11,will-bukayo-saka-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://polymarket.com/event/will-bukayo-saka-be-the-top-goalscorer-at-the-2026-fifa-world-cup,https://embed.polymarket.com/market.html?market=will-bukayo-saka-be-the-top-goalscorer-at-the-2026-fifa-world-cup&features=volume&theme=light,Will Bukayo Saka be the top goalscorer at the 2026 FIFA World Cup?,2026-fifa-world-cup,,TTR 8.4d,1581657.6017109978,,0.0,0.0,2026-07-20T00:00:00+00:00,8.431,1,,-0.999,,0,"[{""name"": ""Top"", ""bestBid"": null, ""bestAsk"": 0.001}]",HOT,9
1654959,0xb5c0abeecb5502e6e8d83155c27819174d8317af3c425c3afc5a8c45257a3793,will-the-fed-increase-interest-rates-by-25-bps-after-the-july-2026-meeting,https://polymarket.com/event/will-the-fed-increase-interest-rates-by-25-bps-after-the-july-2026-meeting,https://embed.polymarket.com/market.html?market=will-the-fed-increase-interest-rates-by-25-bps-after-the-july-2026-meeting&features=volume&theme=light,Will the Fed increase interest rates by 25 bps after the July 2026 meeting?,economic-policy,,"24h $252,530 • spread 0.001 • TTR 17.4d",11589515.996396119,252530.06,0.0745,52.4648,2026-07-29T00:00:00+00:00,17.431,1,0.001,-0.783,0.2165,0,"[{""name"": ""Top"", ""bestBid"": 0.216, ""bestAsk"": 0.217}]",HOT,10
